,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
4831,2015,4,sauber,19.0,0.0,4.0
4832,2015,4,lotus_f1,6.0,0.0,8.0
4833,2015,4,toro_rosso,12.0,0.0,6.0
4834,2015,4,force_india,7.0,0.0,7.0
4835,2015,4,mclaren,0.0,0.0,9.0
4836,2015,4,manor,0.0,0.0,10.0
4837,2015,5,mercedes,159.0,3.0,1.0
4838,2015,5,ferrari,107.0,1.0,2.0
4839,2015,5,williams,61.0,0.0,3.0
4840,2015,5,red_bull,23.0,0.0,4.0
4841,2015,5,sauber,19.0,0.0,5.0
4842,2015,5,lotus_f1,12.0,0.0,6.0
4843,2015,5,toro_rosso,12.0,0.0,7.0
4844,2015,5,force_india,11.0,0.0,8.0
4845,2015,5,mclaren,0.0,0.0,9.0
4846,2015,5,manor,0.0,0.0,10.0
4847,2015,6,mercedes,202.0,4.0,1.0
4848,2015,6,ferrari,132.0,1.0,2.0
4849,2015,6,williams,81.0,0.0,3.0
4850,2015,6,red_bull,30.0,0.0,4.0
4851,2015,6,sauber,19.0,0.0,5.0
4852,2015,6,force_india,11.0,0.0,8.0
4853,2015,6,lotus_f1,16.0,0.0,6.0
4854,2015,6,toro_rosso,14.0,0.0,7.0
4855,2015,6,mclaren,0.0,0.0,9.0
4856,2015,6,manor,0.0,0.0,10.0
4857,2015,7,mercedes,242.0,5.0,1.0
4858,2015,7,ferrari,158.0,1.0,2.0
4859,2015,7,williams,81.0,0.0,3.0
4860,2015,7,red_bull,52.0,0.0,4.0
4861,2015,7,lotus_f1,16.0,0.0,7.0
4862,2015,7,sauber,21.0,0.0,5.0
4863,2015,7,force_india,17.0,0.0,6.0
4864,2015,7,toro_rosso,15.0,0.0,8.0
4865,2015,7,mclaren,4.0,0.0,9.0
4866,2015,7,manor,0.0,0.0,10.0
4867,2015,8,mercedes,285.0,6.0,1.0
4868,2015,8,ferrari,180.0,1.0,2.0
4869,2015,8,williams,104.0,0.0,3.0
4870,2015,8,red_bull,54.0,0.0,4.0
4871,2015,8,force_india,21.0,0.0,7.0
4872,2015,8,lotus_f1,23.0,0.0,5.0
4873,2015,8,sauber,21.0,0.0,6.0
4874,2015,8,toro_rosso,15.0,0.0,8.0
4875,2015,8,mclaren,4.0,0.0,9.0
4876,2015,8,manor,0.0,0.0,10.0
4877,2015,9,mercedes,328.0,7.0,1.0
4878,2015,9,ferrari,192.0,1.0,2.0
4879,2015,9,williams,129.0,0.0,3.0
4880,2015,9,red_bull,55.0,0.0,4.0
4881,2015,9,force_india,31.0,0.0,5.0
4882,2015,9,lotus_f1,29.0,0.0,6.0
4883,2015,9,sauber,21.0,0.0,7.0
4884,2015,9,toro_rosso,19.0,0.0,8.0
4885,2015,9,mclaren,4.0,0.0,9.0
4886,2015,9,manor,0.0,0.0,10.0
4887,2015,10,mercedes,371.0,8.0,1.0
4888,2015,10,ferrari,211.0,1.0,2.0
4889,2015,10,williams,151.0,0.0,3.0
4890,2015,10,red_bull,63.0,0.0,4.0
4891,2015,10,force_india,39.0,0.0,5.0
4892,2015,10,lotus_f1,29.0,0.0,6.0
4893,2015,10,toro_rosso,19.0,0.0,8.0
4894,2015,10,sauber,21.0,0.0,7.0
4895,2015,10,mclaren,5.0,0.0,9.0
4896,2015,10,manor,0.0,0.0,10.0
4897,2015,11,mercedes,383.0,8.0,1.0
4898,2015,11,ferrari,236.0,2.0,2.0
4899,2015,11,williams,151.0,0.0,3.0
4900,2015,11,red_bull,96.0,0.0,4.0
4901,2015,11,lotus_f1,35.0,0.0,6.0
4902,2015,11,force_india,39.0,0.0,5.0
4903,2015,11,toro_rosso,31.0,0.0,7.0
4904,2015,11,sauber,22.0,0.0,8.0
4905,2015,11,mclaren,17.0,0.0,9.0
4906,2015,11,manor,0.0,0.0,10.0
4907,2015,12,mercedes,426.0,9.0,1.0
4908,2015,12,ferrari,242.0,2.0,2.0
4909,2015,12,williams,161.0,0.0,3.0
4910,2015,12,red_bull,108.0,0.0,4.0
4911,2015,12,force_india,49.0,0.0,6.0
4912,2015,12,lotus_f1,50.0,0.0,5.0
4913,2015,12,toro_rosso,35.0,0.0,7.0
4914,2015,12,sauber,23.0,0.0,8.0
4915,2015,12,mclaren,17.0,0.0,9.0
4916,2015,12,manor,0.0,0.0,10.0
4917,2015,13,mercedes,451.0,10.0,1.0
4918,2015,13,ferrari,270.0,2.0,2.0
4919,2015,13,williams,188.0,0.0,3.0
4920,2015,13,red_bull,113.0,0.0,4.0
4921,2015,13,force_india,63.0,0.0,5.0
4922,2015,13,lotus_f1,50.0,0.0,6.0
4923,2015,13,toro_rosso,35.0,0.0,7.0
4924,2015,13,sauber,25.0,0.0,8.0
4925,2015,13,mclaren,17.0,0.0,9.0
4926,2015,13,manor,0.0,0.0,10.0
4927,2015,14,mercedes,463.0,10.0,1.0
4928,2015,14,ferrari,310.0,3.0,2.0
4929,2015,14,williams,198.0,0.0,3.0
4930,2015,14,red_bull,139.0,0.0,4.0
4931,2015,14,force_india,69.0,0.0,5.0
4932,2015,14,lotus_f1,50.0,0.0,6.0
4933,2015,14,toro_rosso,41.0,0.0,7.0
4934,2015,14,sauber,26.0,0.0,8.0
4935,2015,14,mclaren,17.0,0.0,9.0
4936,2015,14,manor,0.0,0.0,10.0
4937,2015,15,mercedes,506.0,11.0,1.0
4938,2015,15,ferrari,337.0,3.0,2.0
4939,2015,15,williams,208.0,0.0,3.0
4940,2015,15,red_bull,139.0,0.0,4.0
4941,2015,15,force_india,77.0,0.0,5.0
4942,2015,15,lotus_f1,60.0,0.0,6.0
4943,2015,15,toro_rosso,44.0,0.0,7.0
4944,2015,15,sauber,26.0,0.0,8.0
4945,2015,15,mclaren,17.0,0.0,9.0
4946,2015,15,manor,0.0,0.0,10.0
4947,2015,16,mercedes,531.0,12.0,1.0
4948,2015,16,ferrari,359.0,3.0,2.0
4949,2015,16,williams,220.0,0.0,3.0
4950,2015,16,red_bull,149.0,0.0,4.0
4951,2015,16,force_india,92.0,0.0,5.0
4952,2015,16,lotus_f1,66.0,0.0,6.0
4953,2015,16,toro_rosso,45.0,0.0,7.0
4954,2015,16,sauber,34.0,0.0,8.0
4955,2015,16,mclaren,19.0,0.0,9.0
4956,2015,16,manor,0.0,0.0,10.0
4957,2015,17,mercedes,574.0,13.0,1.0
4958,2015,17,ferrari,374.0,3.0,2.0
4959,2015,17,williams,220.0,0.0,3.0
4960,2015,17,red_bull,150.0,0.0,4.0
4961,2015,17,force_india,102.0,0.0,5.0
4962,2015,17,lotus_f1,70.0,0.0,6.0
4963,2015,17,toro_rosso,63.0,0.0,7.0
4964,2015,17,sauber,36.0,0.0,8.0
4965,2015,17,mclaren,27.0,0.0,9.0
4966,2015,17,manor,0.0,0.0,10.0
4967,2015,18,mercedes,617.0,14.0,1.0
4968,2015,18,ferrari,374.0,3.0,2.0
4969,2015,18,williams,243.0,0.0,3.0
4970,2015,18,red_bull,172.0,0.0,4.0
4971,2015,18,force_india,112.0,0.0,5.0
4972,2015,18,lotus_f1,71.0,0.0,6.0
4973,2015,18,toro_rosso,65.0,0.0,7.0
4974,2015,18,sauber,36.0,0.0,8.0
4975,2015,18,mclaren,27.0,0.0,9.0
4976,2015,18,manor,0.0,0.0,10.0
4977,2015,19,mercedes,660.0,15.0,1.0
4978,2015,19,ferrari,401.0,3.0,2.0
4979,2015,19,williams,253.0,0.0,3.0
4980,2015,19,red_bull,178.0,0.0,4.0
4981,2015,19,force_india,120.0,0.0,5.0
4982,2015,19,lotus_f1,76.0,0.0,6.0
4983,2015,19,toro_rosso,67.0,0.0,7.0
4984,2015,19,sauber,36.0,0.0,8.0
4985,2015,19,mclaren,27.0,0.0,9.0
4986,2015,19,manor,0.0,0.0,10.0
4987,2016,1,mercedes,0.0,0.0,0.0
4988,2016,1,ferrari,0.0,0.0,0.0
4989,2016,1,williams,0.0,0.0,0.0
4990,2016,1,red_bull,0.0,0.0,0.0
4991,2016,1,haas,0.0,0.0,0.0
4992,2016,1,force_india,0.0,0.0,0.0
4993,2016,1,toro_rosso,0.0,0.0,0.0
4994,2016,1,renault,0.0,0.0,0.0
4995,2016,1,mclaren,0.0,0.0,0.0
4996,2016,1,sauber,0.0,0.0,0.0
4997,2016,1,manor,0.0,0.0,0.0
4998,2016,2,mercedes,43.0,1.0,1.0
4999,2016,2,ferrari,15.0,0.0,2.0
5000,2016,2,red_bull,12.0,0.0,4.0
5001,2016,2,williams,14.0,0.0,3.0
5002,2016,2,haas,8.0,0.0,5.0
5003,2016,2,toro_rosso,3.0,0.0,7.0
5004,2016,2,force_india,6.0,0.0,6.0
5005,2016,2,mclaren,0.0,0.0,9.0
5006,2016,2,renault,0.0,0.0,8.0
5007,2016,2,sauber,0.0,0.0,10.0
5008,2016,2,manor,0.0,0.0,11.0
5009,2016,3,mercedes,83.0,2.0,1.0
5010,2016,3,ferrari,33.0,0.0,2.0
5011,2016,3,red_bull,30.0,0.0,3.0
5012,2016,3,williams,20.0,0.0,4.0
5013,2016,3,haas,18.0,0.0,5.0
5014,2016,3,toro_rosso,11.0,0.0,6.0
5015,2016,3,force_india,6.0,0.0,7.0
5016,2016,3,mclaren,1.0,0.0,8.0
5017,2016,3,renault,0.0,0.0,9.0
5018,2016,3,sauber,0.0,0.0,10.0
5019,2016,3,manor,0.0,0.0,11.0
5020,2016,4,mercedes,114.0,3.0,1.0
5021,2016,4,ferrari,61.0,0.0,2.0
5022,2016,4,red_bull,57.0,0.0,3.0
5023,2016,4,williams,29.0,0.0,4.0
5024,2016,4,haas,18.0,0.0,5.0
5025,2016,4,toro_rosso,17.0,0.0,6.0
5026,2016,4,mclaren,1.0,0.0,8.0
5027,2016,4,force_india,6.0,0.0,7.0
5028,2016,4,renault,0.0,0.0,9.0
5029,2016,4,sauber,0.0,0.0,10.0
5030,2016,4,manor,0.0,0.0,11.0
5031,2016,5,mercedes,157.0,4.0,1.0
5032,2016,5,ferrari,76.0,0.0,2.0
5033,2016,5,red_bull,57.0,0.0,3.0
5034,2016,5,williams,51.0,0.0,4.0
5035,2016,5,toro_rosso,17.0,0.0,6.0
5036,2016,5,haas,22.0,0.0,5.0
5037,2016,5,force_india,8.0,0.0,8.0
5038,2016,5,mclaren,10.0,0.0,7.0
5039,2016,5,renault,6.0,0.0,9.0
5040,2016,5,sauber,0.0,0.0,10.0
5041,2016,5,manor,0.0,0.0,11.0
5042,2016,6,mercedes,157.0,4.0,1.0
5043,2016,6,ferrari,109.0,0.0,2.0
5044,2016,6,red_bull,94.0,1.0,3.0
5045,2016,6,williams,65.0,0.0,4.0
5046,2016,6,force_india,14.0,0.0,7.0
5047,2016,6,toro_rosso,26.0,0.0,5.0
5048,2016,6,mclaren,12.0,0.0,8.0
5049,2016,6,haas,22.0,0.0,6.0
5050,2016,6,renault,6.0,0.0,9.0
5051,2016,6,sauber,0.0,0.0,10.0
5052,2016,6,manor,0.0,0.0,11.0
5053,2016,7,mercedes,188.0,5.0,1.0
5054,2016,7,ferrari,121.0,0.0,2.0
5055,2016,7,red_bull,112.0,1.0,3.0
5056,2016,7,williams,66.0,0.0,4.0
5057,2016,7,force_india,37.0,0.0,5.0
5058,2016,7,toro_rosso,30.0,0.0,6.0
5059,2016,7,mclaren,24.0,0.0,7.0
5060,2016,7,haas,22.0,0.0,8.0
5061,2016,7,renault,6.0,0.0,9.0
5062,2016,7,sauber,0.0,0.0,10.0
5063,2016,7,manor,0.0,0.0,11.0
5064,2016,8,mercedes,223.0,6.0,1.0
5065,2016,8,ferrari,147.0,0.0,2.0
5066,2016,8,red_bull,130.0,1.0,3.0
5067,2016,8,williams,81.0,0.0,4.0
5068,2016,8,force_india,42.0,0.0,5.0
5069,2016,8,toro_rosso,32.0,0.0,6.0
5070,2016,8,mclaren,24.0,0.0,7.0
5071,2016,8,haas,22.0,0.0,8.0
5072,2016,8,renault,6.0,0.0,9.0
5073,2016,8,sauber,0.0,0.0,10.0
5074,2016,8,manor,0.0,0.0,11.0
5075,2016,9,mercedes,258.0,7.0,1.0
5076,2016,9,ferrari,177.0,0.0,2.0
5077,2016,9,red_bull,140.0,1.0,3.0
5078,2016,9,williams,90.0,0.0,4.0
5079,2016,9,force_india,59.0,0.0,5.0
5080,2016,9,toro_rosso,32.0,0.0,6.0
5081,2016,9,mclaren,24.0,0.0,7.0
5082,2016,9,haas,22.0,0.0,8.0
5083,2016,9,renault,6.0,0.0,9.0
5084,2016,9,manor,0.0,0.0,11.0
5085,2016,9,sauber,0.0,0.0,10.0
5086,2016,10,mercedes,295.0,8.0,1.0
5087,2016,10,ferrari,192.0,0.0,2.0
5088,2016,10,red_bull,168.0,1.0,3.0
5089,2016,10,williams,92.0,0.0,4.0
5090,2016,10,force_india,59.0,0.0,5.0
5091,2016,10,toro_rosso,36.0,0.0,6.0
5092,2016,10,mclaren,32.0,0.0,7.0
5093,2016,10,haas,28.0,0.0,8.0
5094,2016,10,renault,6.0,0.0,9.0
5095,2016,10,manor,1.0,0.0,10.0
5096,2016,10,sauber,0.0,0.0,11.0
5097,2016,11,mercedes,335.0,9.0,1.0
5098,2016,11,ferrari,204.0,0.0,2.0
5099,2016,11,red_bull,198.0,1.0,3.0
5100,2016,11,williams,92.0,0.0,4.0
5101,2016,11,force_india,73.0,0.0,5.0
5102,2016,11,toro_rosso,41.0,0.0,6.0
5103,2016,11,mclaren,32.0,0.0,7.0
5104,2016,11,haas,28.0,0.0,8.0
5105,2016,11,renault,6.0,0.0,9.0
5106,2016,11,manor,1.0,0.0,10.0
5107,2016,11,sauber,0.0,0.0,11.0
5108,2016,12,mercedes,378.0,10.0,1.0
5109,2016,12,red_bull,223.0,1.0,3.0
5110,2016,12,ferrari,224.0,0.0,2.0
5111,2016,12,williams,94.0,0.0,4.0
5112,2016,12,force_india,74.0,0.0,5.0
5113,2016,12,toro_rosso,45.0,0.0,6.0
5114,2016,12,mclaren,38.0,0.0,7.0
5115,2016,12,haas,28.0,0.0,8.0
5116,2016,12,renault,6.0,0.0,9.0
5117,2016,12,manor,1.0,0.0,10.0
5118,2016,12,sauber,0.0,0.0,11.0
5119,2016,13,mercedes,415.0,11.0,1.0
5120,2016,13,red_bull,256.0,1.0,2.0
5121,2016,13,ferrari,242.0,0.0,3.0
5122,2016,13,force_india,81.0,0.0,5.0
5123,2016,13,williams,96.0,0.0,4.0
5124,2016,13,mclaren,42.0,0.0,7.0
5125,2016,13,toro_rosso,45.0,0.0,6.0
5126,2016,13,haas,28.0,0.0,8.0
5127,2016,13,renault,6.0,0.0,9.0
5128,2016,13,manor,1.0,0.0,10.0
5129,2016,13,sauber,0.0,0.0,11.0
5130,2016,14,mercedes,455.0,12.0,1.0
5131,2016,14,red_bull,274.0,1.0,2.0
5132,2016,14,ferrari,252.0,0.0,3.0
5133,2016,14,williams,101.0,0.0,5.0
5134,2016,14,force_india,103.0,0.0,4.0
5135,2016,14,mclaren,48.0,0.0,6.0
5136,2016,14,toro_rosso,45.0,0.0,7.0
5137,2016,14,haas,28.0,0.0,8.0
5138,2016,14,renault,6.0,0.0,9.0
5139,2016,14,manor,1.0,0.0,10.0
5140,2016,14,sauber,0.0,0.0,11.0
5141,2016,15,mercedes,498.0,13.0,1.0
5142,2016,15,red_bull,290.0,1.0,2.0
5143,2016,15,ferrari,279.0,0.0,3.0
5144,2016,15,force_india,108.0,0.0,5.0
5145,2016,15,williams,111.0,0.0,4.0
5146,2016,15,mclaren,48.0,0.0,6.0
5147,2016,15,toro_rosso,45.0,0.0,7.0
5148,2016,15,haas,28.0,0.0,8.0
5149,2016,15,renault,6.0,0.0,9.0
5150,2016,15,manor,1.0,0.0,10.0
5151,2016,15,sauber,0.0,0.0,11.0
5152,2016,16,mercedes,538.0,14.0,1.0
5153,2016,16,red_bull,316.0,1.0,2.0
5154,2016,16,ferrari,301.0,0.0,3.0
5155,2016,16,force_india,112.0,0.0,4.0
5156,2016,16,williams,111.0,0.0,5.0
5157,2016,16,mclaren,54.0,0.0,6.0
5158,2016,16,toro_rosso,47.0,0.0,7.0
5159,2016,16,haas,28.0,0.0,8.0
5160,2016,16,renault,7.0,0.0,9.0
5161,2016,16,manor,1.0,0.0,10.0
5162,2016,16,sauber,0.0,0.0,11.0
5163,2016,17,mercedes,553.0,14.0,1.0
5164,2016,17,red_bull,359.0,2.0,2.0
5165,2016,17,ferrari,313.0,0.0,3.0
5166,2016,17,force_india,124.0,0.0,4.0
5167,2016,17,williams,121.0,0.0,5.0
5168,2016,17,mclaren,62.0,0.0,6.0
5169,2016,17,toro_rosso,47.0,0.0,7.0
5170,2016,17,haas,28.0,0.0,8.0
5171,2016,17,renault,8.0,0.0,9.0
5172,2016,17,manor,1.0,0.0,10.0
5173,2016,17,sauber,0.0,0.0,11.0
5174,2016,18,mercedes,593.0,15.0,1.0
5175,2016,18,red_bull,385.0,2.0,2.0
5176,2016,18,ferrari,335.0,0.0,3.0
5177,2016,18,force_india,134.0,0.0,4.0
5178,2016,18,williams,124.0,0.0,5.0
5179,2016,18,mclaren,62.0,0.0,6.0
5180,2016,18,toro_rosso,47.0,0.0,7.0
5181,2016,18,haas,28.0,0.0,8.0
5182,2016,18,renault,8.0,0.0,9.0
5183,2016,18,manor,1.0,0.0,10.0
5184,2016,18,sauber,0.0,0.0,11.0
5185,2016,19,mercedes,636.0,16.0,1.0
5186,2016,19,red_bull,400.0,2.0,2.0
5187,2016,19,ferrari,347.0,0.0,3.0
5188,2016,19,force_india,138.0,0.0,4.0
5189,2016,19,williams,130.0,0.0,5.0
5190,2016,19,mclaren,74.0,0.0,6.0
5191,2016,19,toro_rosso,55.0,0.0,7.0
5192,2016,19,haas,29.0,0.0,8.0
5193,2016,19,renault,8.0,0.0,9.0
5194,2016,19,manor,1.0,0.0,10.0
5195,2016,19,sauber,0.0,0.0,11.0
5196,2016,20,mercedes,679.0,17.0,1.0
5197,2016,20,red_bull,427.0,2.0,2.0
5198,2016,20,ferrari,365.0,0.0,3.0
5199,2016,20,force_india,145.0,0.0,4.0
5200,2016,20,williams,136.0,0.0,5.0
5201,2016,20,mclaren,74.0,0.0,6.0
5202,2016,20,toro_rosso,55.0,0.0,7.0
5203,2016,20,haas,29.0,0.0,8.0
5204,2016,20,renault,8.0,0.0,9.0
5205,2016,20,sauber,0.0,0.0,11.0
5206,2016,20,manor,1.0,0.0,10.0
5207,2016,21,mercedes,722.0,18.0,1.0
5208,2016,21,red_bull,446.0,2.0,2.0
5209,2016,21,ferrari,375.0,0.0,3.0
5210,2016,21,force_india,163.0,0.0,4.0
5211,2016,21,williams,136.0,0.0,5.0
5212,2016,21,mclaren,75.0,0.0,6.0
5213,2016,21,toro_rosso,63.0,0.0,7.0
5214,2016,21,haas,29.0,0.0,8.0
5215,2016,21,renault,8.0,0.0,9.0
5216,2016,21,sauber,2.0,0.0,10.0
5217,2016,21,manor,1.0,0.0,11.0
5218,2017,1,ferrari,0.0,0.0,0.0
5219,2017,1,mercedes,0.0,0.0,0.0
5220,2017,1,red_bull,0.0,0.0,0.0
5221,2017,1,williams,0.0,0.0,0.0
5222,2017,1,force_india,0.0,0.0,0.0
5223,2017,1,toro_rosso,0.0,0.0,0.0
5224,2017,1,renault,0.0,0.0,0.0
5225,2017,1,sauber,0.0,0.0,0.0
5226,2017,1,mclaren,0.0,0.0,0.0
5227,2017,1,haas,0.0,0.0,0.0
5228,2017,2,mercedes,33.0,0.0,2.0
5229,2017,2,ferrari,37.0,1.0,1.0
5230,2017,2,red_bull,10.0,0.0,3.0
5231,2017,2,toro_rosso,6.0,0.0,6.0
5232,2017,2,force_india,7.0,0.0,5.0
5233,2017,2,williams,8.0,0.0,4.0
5234,2017,2,haas,0.0,0.0,10.0
5235,2017,2,renault,0.0,0.0,7.0
5236,2017,2,sauber,0.0,0.0,8.0
5237,2017,2,mclaren,0.0,0.0,9.0
5238,2017,3,ferrari,65.0,1.0,2.0
5239,2017,3,mercedes,66.0,1.0,1.0
5240,2017,3,red_bull,37.0,0.0,3.0
5241,2017,3,force_india,10.0,0.0,5.0
5242,2017,3,williams,8.0,0.0,6.0
5243,2017,3,toro_rosso,12.0,0.0,4.0
5244,2017,3,haas,4.0,0.0,7.0
5245,2017,3,renault,0.0,0.0,8.0
5246,2017,3,sauber,0.0,0.0,9.0
5247,2017,3,mclaren,0.0,0.0,10.0
5248,2017,4,mercedes,99.0,1.0,2.0
5249,2017,4,ferrari,102.0,2.0,1.0
5250,2017,4,red_bull,47.0,0.0,3.0
5251,2017,4,force_india,17.0,0.0,4.0
5252,2017,4,williams,16.0,0.0,5.0
5253,2017,4,toro_rosso,12.0,0.0,6.0
5254,2017,4,haas,8.0,0.0,7.0
5255,2017,4,renault,2.0,0.0,8.0
5256,2017,4,sauber,0.0,0.0,9.0
5257,2017,4,mclaren,0.0,0.0,10.0
5258,2017,5,mercedes,136.0,2.0,1.0
5259,2017,5,ferrari,135.0,2.0,2.0
5260,2017,5,red_bull,57.0,0.0,3.0
5261,2017,5,force_india,31.0,0.0,4.0
5262,2017,5,toro_rosso,13.0,0.0,6.0
5263,2017,5,williams,18.0,0.0,5.0
5264,2017,5,renault,6.0,0.0,8.0
5265,2017,5,haas,8.0,0.0,7.0
5266,2017,5,sauber,0.0,0.0,9.0
5267,2017,5,mclaren,0.0,0.0,10.0
5268,2017,6,ferrari,153.0,2.0,2.0
5269,2017,6,mercedes,161.0,3.0,1.0
5270,2017,6,red_bull,72.0,0.0,3.0
5271,2017,6,force_india,53.0,0.0,4.0
5272,2017,6,toro_rosso,21.0,0.0,5.0
5273,2017,6,williams,18.0,0.0,6.0
5274,2017,6,renault,14.0,0.0,7.0
5275,2017,6,haas,9.0,0.0,8.0
5276,2017,6,sauber,4.0,0.0,9.0
5277,2017,6,mclaren,0.0,0.0,10.0
5278,2017,7,mercedes,179.0,3.0,2.0
5279,2017,7,ferrari,196.0,3.0,1.0
5280,2017,7,red_bull,97.0,0.0,3.0
5281,2017,7,force_india,53.0,0.0,4.0
5282,2017,7,toro_rosso,29.0,0.0,5.0
5283,2017,7,williams,20.0,0.0,6.0
5284,2017,7,renault,14.0,0.0,7.0
5285,2017,7,haas,14.0,0.0,8.0
5286,2017,7,sauber,4.0,0.0,9.0
5287,2017,7,mclaren,0.0,0.0,10.0
5288,2017,8,mercedes,222.0,4.0,1.0
5289,2017,8,ferrari,214.0,3.0,2.0
5290,2017,8,red_bull,112.0,0.0,3.0
5291,2017,8,force_india,71.0,0.0,4.0
5292,2017,8,williams,22.0,0.0,6.0
5293,2017,8,toro_rosso,29.0,0.0,5.0
5294,2017,8,haas,15.0,0.0,8.0
5295,2017,8,renault,18.0,0.0,7.0
5296,2017,8,sauber,4.0,0.0,9.0
5297,2017,8,mclaren,0.0,0.0,10.0
5298,2017,9,mercedes,250.0,4.0,1.0
5299,2017,9,ferrari,226.0,3.0,2.0
5300,2017,9,red_bull,137.0,1.0,3.0
5301,2017,9,force_india,79.0,0.0,4.0
5302,2017,9,williams,37.0,0.0,5.0
5303,2017,9,toro_rosso,33.0,0.0,6.0
5304,2017,9,haas,21.0,0.0,7.0
5305,2017,9,renault,18.0,0.0,8.0
5306,2017,9,sauber,5.0,0.0,9.0
5307,2017,9,mclaren,2.0,0.0,10.0
5308,2017,10,mercedes,287.0,5.0,1.0
5309,2017,10,ferrari,254.0,3.0,2.0
5310,2017,10,red_bull,152.0,1.0,3.0
5311,2017,10,force_india,89.0,0.0,4.0
5312,2017,10,williams,40.0,0.0,5.0
5313,2017,10,toro_rosso,33.0,0.0,6.0
5314,2017,10,haas,29.0,0.0,7.0
5315,2017,10,renault,18.0,0.0,8.0
5316,2017,10,sauber,5.0,0.0,9.0
5317,2017,10,mclaren,2.0,0.0,10.0
5318,2017,11,mercedes,330.0,6.0,1.0
5319,2017,11,ferrari,275.0,3.0,2.0
5320,2017,11,red_bull,174.0,1.0,3.0
5321,2017,11,force_india,95.0,0.0,4.0
5322,2017,11,williams,41.0,0.0,5.0
5323,2017,11,toro_rosso,33.0,0.0,6.0
5324,2017,11,haas,29.0,0.0,7.0
5325,2017,11,renault,26.0,0.0,8.0
5326,2017,11,mclaren,2.0,0.0,10.0
5327,2017,11,sauber,5.0,0.0,9.0
5328,2017,12,mercedes,357.0,6.0,1.0
5329,2017,12,ferrari,318.0,4.0,2.0
5330,2017,12,red_bull,184.0,1.0,3.0
5331,2017,12,force_india,101.0,0.0,4.0
5332,2017,12,williams,41.0,0.0,5.0
5333,2017,12,toro_rosso,39.0,0.0,6.0
5334,2017,12,haas,29.0,0.0,7.0
5335,2017,12,renault,26.0,0.0,8.0
5336,2017,12,mclaren,11.0,0.0,9.0
5337,2017,12,sauber,5.0,0.0,10.0
5338,2017,13,mercedes,392.0,7.0,1.0
5339,2017,13,ferrari,348.0,4.0,2.0
5340,2017,13,red_bull,199.0,1.0,3.0
5341,2017,13,force_india,103.0,0.0,4.0
5342,2017,13,williams,45.0,0.0,5.0
5343,2017,13,toro_rosso,40.0,0.0,6.0
5344,2017,13,haas,35.0,0.0,7.0
5345,2017,13,renault,34.0,0.0,8.0
5346,2017,13,mclaren,11.0,0.0,9.0
5347,2017,13,sauber,5.0,0.0,10.0
5348,2017,14,mercedes,435.0,8.0,1.0
5349,2017,14,ferrari,373.0,4.0,2.0
5350,2017,14,red_bull,212.0,1.0,3.0
5351,2017,14,force_india,113.0,0.0,4.0
5352,2017,14,williams,55.0,0.0,5.0
5353,2017,14,toro_rosso,40.0,0.0,6.0
5354,2017,14,renault,34.0,0.0,8.0
5355,2017,14,haas,35.0,0.0,7.0
5356,2017,14,mclaren,11.0,0.0,9.0
5357,2017,14,sauber,5.0,0.0,10.0
5358,2017,15,mercedes,475.0,9.0,1.0
5359,2017,15,ferrari,373.0,4.0,2.0
5360,2017,15,red_bull,230.0,1.0,3.0
5361,2017,15,force_india,124.0,0.0,4.0
5362,2017,15,williams,59.0,0.0,5.0
5363,2017,15,toro_rosso,52.0,0.0,6.0
5364,2017,15,renault,42.0,0.0,7.0
5365,2017,15,haas,37.0,0.0,8.0
5366,2017,15,mclaren,17.0,0.0,9.0
5367,2017,15,sauber,5.0,0.0,10.0
5368,2017,16,mercedes,503.0,9.0,1.0
5369,2017,16,ferrari,385.0,4.0,2.0
5370,2017,16,red_bull,270.0,2.0,3.0
5371,2017,16,force_india,133.0,0.0,4.0
5372,2017,16,williams,65.0,0.0,5.0
5373,2017,16,toro_rosso,52.0,0.0,6.0
5374,2017,16,haas,37.0,0.0,8.0
5375,2017,16,renault,42.0,0.0,7.0
5376,2017,16,mclaren,23.0,0.0,9.0
5377,2017,16,sauber,5.0,0.0,10.0
5378,2017,17,mercedes,540.0,10.0,1.0
5379,2017,17,ferrari,395.0,4.0,2.0
5380,2017,17,red_bull,303.0,2.0,3.0
5381,2017,17,force_india,147.0,0.0,4.0
5382,2017,17,williams,66.0,0.0,5.0
5383,2017,17,toro_rosso,52.0,0.0,6.0
5384,2017,17,renault,42.0,0.0,8.0
5385,2017,17,haas,43.0,0.0,7.0
5386,2017,17,mclaren,23.0,0.0,9.0
5387,2017,17,sauber,5.0,0.0,10.0
5388,2017,18,mercedes,575.0,11.0,1.0
5389,2017,18,ferrari,428.0,4.0,2.0
5390,2017,18,red_bull,315.0,2.0,3.0
5391,2017,18,force_india,159.0,0.0,4.0
5392,2017,18,williams,68.0,0.0,5.0
5393,2017,18,toro_rosso,53.0,0.0,6.0
5394,2017,18,renault,48.0,0.0,7.0
5395,2017,18,haas,43.0,0.0,8.0
5396,2017,18,mclaren,23.0,0.0,9.0
5397,2017,18,sauber,5.0,0.0,10.0
5398,2017,19,mercedes,595.0,11.0,1.0
5399,2017,19,ferrari,455.0,4.0,2.0
5400,2017,19,red_bull,340.0,3.0,3.0
5401,2017,19,force_india,175.0,0.0,4.0
