,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
296,1991,10,hungaroring,grouillard,1958-09-02,French,fondmetal,0,,Did not qualify,0.0,27
297,1991,10,hungaroring,alboreto,1956-12-23,Italian,footwork,0,,Did not qualify,0.0,28
298,1991,10,hungaroring,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,29
299,1991,10,hungaroring,bartels,1968-03-08,German,team_lotus,0,,Did not qualify,0.0,30
300,1991,11,spa,senna,1960-03-21,Brazilian,mclaren,1,5237669.0,Finished,10.0,1
301,1991,11,spa,berger,1959-08-27,Austrian,mclaren,4,5239570.0,Finished,6.0,2
302,1991,11,spa,piquet,1952-08-17,Brazilian,benetton,6,5269845.0,Finished,4.0,3
303,1991,11,spa,moreno,1959-02-11,Brazilian,benetton,8,5274979.0,Finished,3.0,4
304,1991,11,spa,patrese,1954-04-17,Italian,williams,17,5294856.0,Finished,2.0,5
305,1991,11,spa,blundell,1966-04-08,British,brabham,13,5337704.0,Finished,1.0,6
306,1991,11,spa,herbert,1964-06-25,British,team_lotus,21,5342268.0,Finished,0.0,7
307,1991,11,spa,pirro,1962-01-12,Italian,dallara,25,,+1 Lap,0.0,8
308,1991,11,spa,brundle,1959-06-01,British,brabham,16,,+1 Lap,0.0,9
309,1991,11,spa,grouillard,1958-09-02,French,fondmetal,23,,+1 Lap,0.0,10
310,1991,11,spa,boutsen,1957-07-13,Belgian,ligier,18,,+1 Lap,0.0,11
311,1991,11,spa,martini,1961-04-23,Italian,minardi,9,,Gearbox,0.0,12
312,1991,11,spa,cesaris,1959-05-31,Italian,jordan,11,,Engine,0.0,13
313,1991,11,spa,modena,1963-05-12,Italian,tyrrell,10,,Oil leak,0.0,14
314,1991,11,spa,lehto,1966-01-31,Finnish,dallara,14,,Oil pressure,0.0,15
315,1991,11,spa,alesi,1964-06-11,French,ferrari,5,,Engine,0.0,16
316,1991,11,spa,morbidelli,1968-01-13,Italian,minardi,19,,Gearbox,0.0,17
317,1991,11,spa,hakkinen,1968-09-28,Finnish,team_lotus,24,,Engine,0.0,18
318,1991,11,spa,comas,1963-09-28,French,ligier,26,,Engine,0.0,19
319,1991,11,spa,mansell,1953-08-08,British,williams,3,,Electrical,0.0,20
320,1991,11,spa,bernard,1964-08-24,French,lola,20,,Gearbox,0.0,21
321,1991,11,spa,capelli,1963-05-24,Italian,leyton,12,,Engine,0.0,22
322,1991,11,spa,satoru_nakajima,1953-02-23,Japanese,tyrrell,22,,Spun off,0.0,23
323,1991,11,spa,prost,1955-02-24,French,ferrari,2,,Fuel leak,0.0,24
324,1991,11,spa,gugelmin,1963-04-20,Brazilian,leyton,15,,Engine,0.0,25
325,1991,11,spa,michael_schumacher,1969-01-03,German,jordan,7,,Clutch,0.0,26
326,1991,11,spa,suzuki,1960-09-08,Japanese,lola,0,,Did not qualify,0.0,27
327,1991,11,spa,larini,1964-03-19,Italian,lambo,0,,Did not qualify,0.0,28
328,1991,11,spa,caffi,1964-03-18,Italian,footwork,0,,Did not qualify,0.0,29
329,1991,11,spa,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,30
330,1991,12,monza,mansell,1953-08-08,British,williams,2,4674319.0,Finished,10.0,1
331,1991,12,monza,senna,1960-03-21,Brazilian,mclaren,1,4690581.0,Finished,6.0,2
332,1991,12,monza,prost,1955-02-24,French,ferrari,5,4691148.0,Finished,4.0,3
333,1991,12,monza,berger,1959-08-27,Austrian,mclaren,3,4702038.0,Finished,3.0,4
334,1991,12,monza,michael_schumacher,1969-01-03,German,benetton,7,4708782.0,Finished,2.0,5
335,1991,12,monza,piquet,1952-08-17,Brazilian,benetton,8,4719919.0,Finished,1.0,6
336,1991,12,monza,cesaris,1959-05-31,Italian,jordan,14,4725455.0,Finished,0.0,7
337,1991,12,monza,capelli,1963-05-24,Italian,leyton,12,4749338.0,Finished,0.0,8
338,1991,12,monza,morbidelli,1968-01-13,Italian,minardi,17,,+1 Lap,0.0,9
339,1991,12,monza,pirro,1962-01-12,Italian,dallara,16,,+1 Lap,0.0,10
340,1991,12,monza,comas,1963-09-28,French,ligier,22,,+1 Lap,0.0,11
341,1991,12,monza,blundell,1966-04-08,British,brabham,11,,+1 Lap,0.0,12
342,1991,12,monza,brundle,1959-06-01,British,brabham,19,,+1 Lap,0.0,13
343,1991,12,monza,hakkinen,1968-09-28,Finnish,team_lotus,25,,+4 Laps,0.0,14
344,1991,12,monza,gugelmin,1963-04-20,Brazilian,leyton,18,,+4 Laps,0.0,15
345,1991,12,monza,larini,1964-03-19,Italian,lambo,23,,+5 Laps,0.0,16
346,1991,12,monza,grouillard,1958-09-02,French,fondmetal,26,,Engine,0.0,17
347,1991,12,monza,lehto,1966-01-31,Finnish,dallara,20,,Overheating,0.0,18
348,1991,12,monza,modena,1963-05-12,Italian,tyrrell,13,,Engine,0.0,19
349,1991,12,monza,alesi,1964-06-11,French,ferrari,6,,Engine,0.0,20
350,1991,12,monza,patrese,1954-04-17,Italian,williams,4,,Gearbox,0.0,21
351,1991,12,monza,satoru_nakajima,1953-02-23,Japanese,tyrrell,15,,Throttle,0.0,22
352,1991,12,monza,bernard,1964-08-24,French,lola,24,,Engine,0.0,23
353,1991,12,monza,martini,1961-04-23,Italian,minardi,10,,Spun off,0.0,24
354,1991,12,monza,moreno,1959-02-11,Brazilian,jordan,9,,Spun off,0.0,25
355,1991,12,monza,boutsen,1957-07-13,Belgian,ligier,21,,Spun off,0.0,26
356,1991,12,monza,alboreto,1956-12-23,Italian,footwork,0,,Did not qualify,0.0,27
357,1991,12,monza,bartels,1968-03-08,German,team_lotus,0,,Did not qualify,0.0,28
358,1991,12,monza,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,29
359,1991,12,monza,suzuki,1960-09-08,Japanese,lola,0,,Did not qualify,0.0,30
360,1991,13,estoril,patrese,1954-04-17,Italian,williams,1,5742304.0,Finished,10.0,1
361,1991,13,estoril,senna,1960-03-21,Brazilian,mclaren,3,5763245.0,Finished,6.0,2
362,1991,13,estoril,alesi,1964-06-11,French,ferrari,6,5795858.0,Finished,4.0,3
363,1991,13,estoril,martini,1961-04-23,Italian,minardi,8,5805802.0,Finished,3.0,4
364,1991,13,estoril,piquet,1952-08-17,Brazilian,benetton,11,5812337.0,Finished,2.0,5
365,1991,13,estoril,michael_schumacher,1969-01-03,German,benetton,10,5818886.0,Finished,1.0,6
366,1991,13,estoril,gugelmin,1963-04-20,Brazilian,leyton,7,,+1 Lap,0.0,7
367,1991,13,estoril,cesaris,1959-05-31,Italian,jordan,14,,+1 Lap,0.0,8
368,1991,13,estoril,morbidelli,1968-01-13,Italian,minardi,13,,+1 Lap,0.0,9
369,1991,13,estoril,moreno,1959-02-11,Brazilian,jordan,21,,+1 Lap,0.0,10
370,1991,13,estoril,comas,1963-09-28,French,ligier,23,,+1 Lap,0.0,11
371,1991,13,estoril,brundle,1959-06-01,British,brabham,19,,+2 Laps,0.0,12
372,1991,13,estoril,satoru_nakajima,1953-02-23,Japanese,tyrrell,17,,+3 Laps,0.0,13
373,1991,13,estoril,hakkinen,1968-09-28,Finnish,team_lotus,24,,+3 Laps,0.0,14
374,1991,13,estoril,alboreto,1956-12-23,Italian,footwork,22,,+3 Laps,0.0,15
375,1991,13,estoril,boutsen,1957-07-13,Belgian,ligier,20,,+3 Laps,0.0,16
376,1991,13,estoril,capelli,1963-05-24,Italian,leyton,9,,Spun off,0.0,17
377,1991,13,estoril,modena,1963-05-12,Italian,tyrrell,12,,Engine,0.0,18
378,1991,13,estoril,mansell,1953-08-08,British,williams,4,,Disqualified,0.0,19
379,1991,13,estoril,suzuki,1960-09-08,Japanese,lola,25,,Transmission,0.0,20
380,1991,13,estoril,prost,1955-02-24,French,ferrari,5,,Engine,0.0,21
381,1991,13,estoril,berger,1959-08-27,Austrian,mclaren,2,,Engine,0.0,22
382,1991,13,estoril,pirro,1962-01-12,Italian,dallara,16,,Engine,0.0,23
383,1991,13,estoril,lehto,1966-01-31,Finnish,dallara,18,,Gearbox,0.0,24
384,1991,13,estoril,blundell,1966-04-08,British,brabham,15,,Suspension,0.0,25
385,1991,13,estoril,herbert,1964-06-25,British,team_lotus,26,,Engine,0.0,26
386,1991,13,estoril,bernard,1964-08-24,French,lola,0,,Did not qualify,0.0,27
387,1991,13,estoril,tarquini,1962-03-02,Italian,ags,0,,Did not qualify,0.0,28
388,1991,13,estoril,larini,1964-03-19,Italian,lambo,0,,Did not qualify,0.0,29
389,1991,13,estoril,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,30
390,1991,14,catalunya,mansell,1953-08-08,British,williams,2,5921541.0,Finished,10.0,1
391,1991,14,catalunya,prost,1955-02-24,French,ferrari,6,5932872.0,Finished,6.0,2
392,1991,14,catalunya,patrese,1954-04-17,Italian,williams,4,5937450.0,Finished,4.0,3
393,1991,14,catalunya,alesi,1964-06-11,French,ferrari,7,5944313.0,Finished,3.0,4
394,1991,14,catalunya,senna,1960-03-21,Brazilian,mclaren,3,5983943.0,Finished,2.0,5
395,1991,14,catalunya,michael_schumacher,1969-01-03,German,benetton,5,6001009.0,Finished,1.0,6
396,1991,14,catalunya,gugelmin,1963-04-20,Brazilian,leyton,13,,+1 Lap,0.0,7
397,1991,14,catalunya,lehto,1966-01-31,Finnish,dallara,15,,+1 Lap,0.0,8
398,1991,14,catalunya,zanardi,1966-10-23,Italian,jordan,20,,+1 Lap,0.0,9
399,1991,14,catalunya,brundle,1959-06-01,British,brabham,11,,+2 Laps,0.0,10
400,1991,14,catalunya,piquet,1952-08-17,Brazilian,benetton,10,,+2 Laps,0.0,11
401,1991,14,catalunya,tarquini,1962-03-02,Italian,fondmetal,22,,+2 Laps,0.0,12
402,1991,14,catalunya,martini,1961-04-23,Italian,minardi,19,,+2 Laps,0.0,13
403,1991,14,catalunya,morbidelli,1968-01-13,Italian,minardi,16,,Collision,0.0,14
404,1991,14,catalunya,pirro,1962-01-12,Italian,dallara,9,,+3 Laps,0.0,15
405,1991,14,catalunya,modena,1963-05-12,Italian,tyrrell,14,,+3 Laps,0.0,16
406,1991,14,catalunya,satoru_nakajima,1953-02-23,Japanese,tyrrell,18,,+3 Laps,0.0,17
407,1991,14,catalunya,blundell,1966-04-08,British,brabham,12,,Engine,0.0,18
408,1991,14,catalunya,comas,1963-09-28,French,ligier,25,,Electrical,0.0,19
409,1991,14,catalunya,berger,1959-08-27,Austrian,mclaren,1,,Electrical,0.0,20
410,1991,14,catalunya,alboreto,1956-12-23,Italian,footwork,24,,Engine,0.0,21
411,1991,14,catalunya,cesaris,1959-05-31,Italian,jordan,17,,Electrical,0.0,22
412,1991,14,catalunya,hakkinen,1968-09-28,Finnish,team_lotus,21,,Spun off,0.0,23
413,1991,14,catalunya,capelli,1963-05-24,Italian,leyton,8,,Collision,0.0,24
414,1991,14,catalunya,bernard,1964-08-24,French,lola,23,,Collision,0.0,25
415,1991,14,catalunya,boutsen,1957-07-13,Belgian,ligier,26,,Collision,0.0,26
416,1991,14,catalunya,suzuki,1960-09-08,Japanese,lola,0,,Did not qualify,0.0,27
417,1991,14,catalunya,larini,1964-03-19,Italian,lambo,0,,Did not qualify,0.0,28
418,1991,14,catalunya,bartels,1968-03-08,German,team_lotus,0,,Did not qualify,0.0,29
419,1991,14,catalunya,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,30
420,1991,15,suzuka,berger,1959-08-27,Austrian,mclaren,1,5530695.0,Finished,10.0,1
421,1991,15,suzuka,senna,1960-03-21,Brazilian,mclaren,2,5531039.0,Finished,6.0,2
422,1991,15,suzuka,patrese,1954-04-17,Italian,williams,5,5587426.0,Finished,4.0,3
423,1991,15,suzuka,prost,1955-02-24,French,ferrari,4,5611456.0,Finished,3.0,4
424,1991,15,suzuka,brundle,1959-06-01,British,brabham,19,,+1 Lap,2.0,5
425,1991,15,suzuka,modena,1963-05-12,Italian,tyrrell,14,,+1 Lap,1.0,6
426,1991,15,suzuka,piquet,1952-08-17,Brazilian,benetton,10,,+1 Lap,0.0,7
427,1991,15,suzuka,gugelmin,1963-04-20,Brazilian,leyton,18,,+1 Lap,0.0,8
428,1991,15,suzuka,boutsen,1957-07-13,Belgian,ligier,17,,+1 Lap,0.0,9
429,1991,15,suzuka,caffi,1964-03-18,Italian,footwork,26,,+2 Laps,0.0,10
430,1991,15,suzuka,tarquini,1962-03-02,Italian,fondmetal,24,,+3 Laps,0.0,11
431,1991,15,suzuka,comas,1963-09-28,French,ligier,20,,Alternator,0.0,12
432,1991,15,suzuka,martini,1961-04-23,Italian,minardi,7,,Electrical,0.0,13
433,1991,15,suzuka,michael_schumacher,1969-01-03,German,benetton,9,,Engine,0.0,14
434,1991,15,suzuka,herbert,1964-06-25,British,team_lotus,23,,Engine,0.0,15
435,1991,15,suzuka,satoru_nakajima,1953-02-23,Japanese,tyrrell,15,,Spun off,0.0,16
436,1991,15,suzuka,suzuki,1960-09-08,Japanese,lola,25,,Engine,0.0,17
437,1991,15,suzuka,morbidelli,1968-01-13,Italian,minardi,8,,Wheel,0.0,18
438,1991,15,suzuka,mansell,1953-08-08,British,williams,3,,Spun off,0.0,19
439,1991,15,suzuka,zanardi,1966-10-23,Italian,jordan,13,,Gearbox,0.0,20
440,1991,15,suzuka,hakkinen,1968-09-28,Finnish,team_lotus,21,,Engine,0.0,21
441,1991,15,suzuka,cesaris,1959-05-31,Italian,jordan,11,,Accident,0.0,22
442,1991,15,suzuka,lehto,1966-01-31,Finnish,dallara,12,,Accident,0.0,23
443,1991,15,suzuka,pirro,1962-01-12,Italian,dallara,16,,Accident,0.0,24
444,1991,15,suzuka,wendlinger,1968-12-20,Austrian,leyton,22,,Accident,0.0,25
445,1991,15,suzuka,alesi,1964-06-11,French,ferrari,6,,Engine,0.0,26
446,1991,15,suzuka,alboreto,1956-12-23,Italian,footwork,0,,Did not qualify,0.0,27
447,1991,15,suzuka,larini,1964-03-19,Italian,lambo,0,,Did not qualify,0.0,28
448,1991,15,suzuka,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,29
449,1991,15,suzuka,bernard,1964-08-24,French,lola,0,,Did not qualify,0.0,30
450,1991,16,adelaide,senna,1960-03-21,Brazilian,mclaren,1,1474899.0,Finished,5.0,1
451,1991,16,adelaide,mansell,1953-08-08,British,williams,3,1476158.0,Finished,3.0,2
452,1991,16,adelaide,berger,1959-08-27,Austrian,mclaren,2,1480019.0,Finished,2.0,3
453,1991,16,adelaide,piquet,1952-08-17,Brazilian,benetton,5,1505002.0,Finished,,4
454,1991,16,adelaide,patrese,1954-04-17,Italian,williams,4,1525436.0,Finished,1.0,5
455,1991,16,adelaide,morbidelli,1968-01-13,Italian,ferrari,8,1525968.0,Finished,,6
456,1991,16,adelaide,pirro,1962-01-12,Italian,dallara,13,1527260.0,Finished,0.0,7
457,1991,16,adelaide,cesaris,1959-05-31,Italian,jordan,12,1535330.0,Finished,0.0,8
458,1991,16,adelaide,zanardi,1966-10-23,Italian,jordan,16,1550466.0,Finished,0.0,9
459,1991,16,adelaide,modena,1963-05-12,Italian,tyrrell,9,1555269.0,Finished,0.0,10
460,1991,16,adelaide,herbert,1964-06-25,British,team_lotus,21,1556972.0,Finished,0.0,11
461,1991,16,adelaide,lehto,1966-01-31,Finnish,dallara,11,1573418.0,Finished,0.0,12
462,1991,16,adelaide,alboreto,1956-12-23,Italian,footwork,15,1574202.0,Finished,0.0,13
463,1991,16,adelaide,gugelmin,1963-04-20,Brazilian,leyton,14,,+1 Lap,0.0,14
464,1991,16,adelaide,caffi,1964-03-18,Italian,footwork,23,,+1 Lap,0.0,15
465,1991,16,adelaide,moreno,1959-02-11,Brazilian,minardi,18,,+1 Lap,0.0,16
466,1991,16,adelaide,blundell,1966-04-08,British,brabham,17,,+1 Lap,0.0,17
467,1991,16,adelaide,comas,1963-09-28,French,ligier,22,,+1 Lap,0.0,18
468,1991,16,adelaide,hakkinen,1968-09-28,Finnish,team_lotus,25,,+2 Laps,0.0,19
469,1991,16,adelaide,wendlinger,1968-12-20,Austrian,leyton,26,,+2 Laps,0.0,20
470,1991,16,adelaide,martini,1961-04-23,Italian,minardi,10,,Spun off,0.0,21
471,1991,16,adelaide,michael_schumacher,1969-01-03,German,benetton,6,,Spun off,0.0,22
472,1991,16,adelaide,alesi,1964-06-11,French,ferrari,7,,Accident,0.0,23
473,1991,16,adelaide,larini,1964-03-19,Italian,lambo,19,,Spun off,0.0,24
474,1991,16,adelaide,boutsen,1957-07-13,Belgian,ligier,20,,Accident,0.0,25
475,1991,16,adelaide,satoru_nakajima,1953-02-23,Japanese,tyrrell,24,,Spun off,0.0,26
476,1991,16,adelaide,suzuki,1960-09-08,Japanese,larrousse,0,,Did not qualify,0.0,27
477,1991,16,adelaide,brundle,1959-06-01,British,brabham,0,,Did not qualify,0.0,28
478,1991,16,adelaide,poele,1961-09-30,Belgian,lambo,0,,Did not qualify,0.0,29
479,1991,16,adelaide,gachot,1962-12-23,Belgian,larrousse,0,,Did not qualify,0.0,30
480,1992,1,kyalami,mansell,1953-08-08,British,williams,1,5805320.0,Finished,10.0,1
481,1992,1,kyalami,patrese,1954-04-17,Italian,williams,4,5829680.0,Finished,6.0,2
482,1992,1,kyalami,senna,1960-03-21,Brazilian,mclaren,2,5839995.0,Finished,4.0,3
483,1992,1,kyalami,michael_schumacher,1969-01-03,German,benetton,6,5853183.0,Finished,3.0,4
484,1992,1,kyalami,berger,1959-08-27,Austrian,mclaren,3,5878954.0,Finished,2.0,5
485,1992,1,kyalami,herbert,1964-06-25,British,team_lotus,11,,+1 Lap,1.0,6
486,1992,1,kyalami,comas,1963-09-28,French,ligier,13,,+1 Lap,0.0,7
487,1992,1,kyalami,suzuki,1960-09-08,Japanese,footwork,16,,+2 Laps,0.0,8
488,1992,1,kyalami,hakkinen,1968-09-28,Finnish,team_lotus,21,,+2 Laps,0.0,9
489,1992,1,kyalami,alboreto,1956-12-23,Italian,footwork,17,,+2 Laps,0.0,10
490,1992,1,kyalami,gugelmin,1963-04-20,Brazilian,jordan,23,,+2 Laps,0.0,11
491,1992,1,kyalami,katayama,1963-05-29,Japanese,larrousse,18,,+4 Laps,0.0,12
492,1992,1,kyalami,poele,1961-09-30,Belgian,brabham,26,,+4 Laps,0.0,13
493,1992,1,kyalami,grouillard,1958-09-02,French,tyrrell,12,,Engine,0.0,14
494,1992,1,kyalami,boutsen,1957-07-13,Belgian,ligier,14,,Fuel system,0.0,15
495,1992,1,kyalami,martini,1961-04-23,Italian,dallara,25,,Clutch,0.0,16
496,1992,1,kyalami,morbidelli,1968-01-13,Italian,minardi,19,,Engine,0.0,17
497,1992,1,kyalami,lehto,1966-01-31,Finnish,dallara,24,,Gearbox,0.0,18
498,1992,1,kyalami,fittipaldi,1971-01-18,Brazilian,minardi,20,,Alternator,0.0,19
499,1992,1,kyalami,cesaris,1959-05-31,Italian,tyrrell,10,,Engine,0.0,20
500,1992,1,kyalami,alesi,1964-06-11,French,ferrari,5,,Engine,0.0,21
501,1992,1,kyalami,capelli,1963-05-24,Italian,ferrari,9,,Engine,0.0,22
502,1992,1,kyalami,tarquini,1962-03-02,Italian,fondmetal,15,,Engine,0.0,23
503,1992,1,kyalami,wendlinger,1968-12-20,Austrian,march,7,,Overheating,0.0,24
504,1992,1,kyalami,gachot,1962-12-23,Belgian,larrousse,22,,Steering,0.0,25
505,1992,1,kyalami,brundle,1959-06-01,British,benetton,8,,Clutch,0.0,26
506,1992,1,kyalami,belmondo,1963-04-23,French,march,0,,Did not qualify,0.0,27
507,1992,1,kyalami,chiesa,1964-05-06,Swiss,fondmetal,0,,Did not qualify,0.0,28
508,1992,1,kyalami,modena,1963-05-12,Italian,jordan,0,,Did not qualify,0.0,29
509,1992,1,kyalami,amati,1959-07-20,Italian,brabham,0,,Did not qualify,0.0,30
510,1992,2,rodriguez,mansell,1953-08-08,British,williams,1,5513587.0,Finished,10.0,1
511,1992,2,rodriguez,patrese,1954-04-17,Italian,williams,2,5526558.0,Finished,6.0,2
512,1992,2,rodriguez,michael_schumacher,1969-01-03,German,benetton,3,5535016.0,Finished,4.0,3
513,1992,2,rodriguez,berger,1959-08-27,Austrian,mclaren,5,5546934.0,Finished,3.0,4
514,1992,2,rodriguez,cesaris,1959-05-31,Italian,tyrrell,11,,+1 Lap,2.0,5
515,1992,2,rodriguez,hakkinen,1968-09-28,Finnish,team_lotus,18,,+1 Lap,1.0,6
516,1992,2,rodriguez,herbert,1964-06-25,British,team_lotus,12,,+1 Lap,0.0,7
517,1992,2,rodriguez,lehto,1966-01-31,Finnish,dallara,7,,+1 Lap,0.0,8
518,1992,2,rodriguez,comas,1963-09-28,French,ligier,26,,+2 Laps,0.0,9
519,1992,2,rodriguez,boutsen,1957-07-13,Belgian,ligier,22,,+2 Laps,0.0,10
520,1992,2,rodriguez,gachot,1962-12-23,Belgian,larrousse,13,,+3 Laps,0.0,11
521,1992,2,rodriguez,katayama,1963-05-29,Japanese,larrousse,24,,+3 Laps,0.0,12
522,1992,2,rodriguez,alboreto,1956-12-23,Italian,footwork,25,,+4 Laps,0.0,13
523,1992,2,rodriguez,brundle,1959-06-01,British,benetton,4,,Engine,0.0,14
524,1992,2,rodriguez,tarquini,1962-03-02,Italian,fondmetal,14,,Clutch,0.0,15
525,1992,2,rodriguez,chiesa,1964-05-06,Swiss,fondmetal,23,,Spun off,0.0,16
526,1992,2,rodriguez,martini,1961-04-23,Italian,dallara,9,,Handling,0.0,17
527,1992,2,rodriguez,alesi,1964-06-11,French,ferrari,10,,Engine,0.0,18
528,1992,2,rodriguez,morbidelli,1968-01-13,Italian,minardi,21,,Spun off,0.0,19
529,1992,2,rodriguez,modena,1963-05-12,Italian,jordan,15,,Gearbox,0.0,20
530,1992,2,rodriguez,grouillard,1958-09-02,French,tyrrell,16,,Engine,0.0,21
531,1992,2,rodriguez,senna,1960-03-21,Brazilian,mclaren,6,,Transmission,0.0,22
532,1992,2,rodriguez,fittipaldi,1971-01-18,Brazilian,minardi,17,,Spun off,0.0,23
533,1992,2,rodriguez,gugelmin,1963-04-20,Brazilian,jordan,8,,Engine,0.0,24
534,1992,2,rodriguez,wendlinger,1968-12-20,Austrian,march,19,,Collision,0.0,25
535,1992,2,rodriguez,capelli,1963-05-24,Italian,ferrari,20,,Collision,0.0,26
536,1992,2,rodriguez,suzuki,1960-09-08,Japanese,footwork,0,,Did not qualify,0.0,27
537,1992,2,rodriguez,belmondo,1963-04-23,French,march,0,,Did not qualify,0.0,28
538,1992,2,rodriguez,poele,1961-09-30,Belgian,brabham,0,,Did not qualify,0.0,29
539,1992,2,rodriguez,amati,1959-07-20,Italian,brabham,0,,Did not qualify,0.0,30
540,1992,3,interlagos,mansell,1953-08-08,British,williams,1,5811856.0,Finished,10.0,1
541,1992,3,interlagos,patrese,1954-04-17,Italian,williams,2,5841186.0,Finished,6.0,2
542,1992,3,interlagos,michael_schumacher,1969-01-03,German,benetton,5,,+1 Lap,4.0,3
543,1992,3,interlagos,alesi,1964-06-11,French,ferrari,6,,+1 Lap,3.0,4
544,1992,3,interlagos,capelli,1963-05-24,Italian,ferrari,11,,+1 Lap,2.0,5
545,1992,3,interlagos,alboreto,1956-12-23,Italian,footwork,14,,+1 Lap,1.0,6
546,1992,3,interlagos,morbidelli,1968-01-13,Italian,minardi,23,,+2 Laps,0.0,7
547,1992,3,interlagos,lehto,1966-01-31,Finnish,dallara,16,,+2 Laps,0.0,8
548,1992,3,interlagos,katayama,1963-05-29,Japanese,larrousse,25,,+3 Laps,0.0,9
549,1992,3,interlagos,hakkinen,1968-09-28,Finnish,team_lotus,24,,+4 Laps,0.0,10
550,1992,3,interlagos,tarquini,1962-03-02,Italian,fondmetal,19,,Engine,0.0,11
551,1992,3,interlagos,wendlinger,1968-12-20,Austrian,march,9,,Clutch,0.0,12
552,1992,3,interlagos,fittipaldi,1971-01-18,Brazilian,minardi,20,,Gearbox,0.0,13
553,1992,3,interlagos,grouillard,1958-09-02,French,tyrrell,17,,Engine,0.0,14
554,1992,3,interlagos,comas,1963-09-28,French,ligier,15,,Gearbox,0.0,15
555,1992,3,interlagos,herbert,1964-06-25,British,team_lotus,26,,Spun off,0.0,16
556,1992,3,interlagos,boutsen,1957-07-13,Belgian,ligier,10,,Collision,0.0,17
557,1992,3,interlagos,gugelmin,1963-04-20,Brazilian,jordan,21,,Gearbox,0.0,18
558,1992,3,interlagos,brundle,1959-06-01,British,benetton,7,,Collision,0.0,19
559,1992,3,interlagos,martini,1961-04-23,Italian,dallara,8,,Clutch,0.0,20
560,1992,3,interlagos,gachot,1962-12-23,Belgian,larrousse,18,,Suspension,0.0,21
561,1992,3,interlagos,cesaris,1959-05-31,Italian,tyrrell,13,,Engine,0.0,22
562,1992,3,interlagos,senna,1960-03-21,Brazilian,mclaren,3,,Engine,0.0,23
563,1992,3,interlagos,berger,1959-08-27,Austrian,mclaren,4,,Electrical,0.0,24
564,1992,3,interlagos,suzuki,1960-09-08,Japanese,footwork,22,,Engine,0.0,25
565,1992,3,interlagos,modena,1963-05-12,Italian,jordan,12,,Gearbox,0.0,26
566,1992,3,interlagos,chiesa,1964-05-06,Swiss,fondmetal,0,,Did not qualify,0.0,27
567,1992,3,interlagos,belmondo,1963-04-23,French,march,0,,Did not qualify,0.0,28
568,1992,3,interlagos,poele,1961-09-30,Belgian,brabham,0,,Did not qualify,0.0,29
569,1992,3,interlagos,amati,1959-07-20,Italian,brabham,0,,Did not qualify,0.0,30
570,1992,4,catalunya,mansell,1953-08-08,British,williams,1,6970674.0,Finished,10.0,1
571,1992,4,catalunya,michael_schumacher,1969-01-03,German,benetton,2,6994588.0,Finished,6.0,2
572,1992,4,catalunya,alesi,1964-06-11,French,ferrari,8,6997136.0,Finished,4.0,3
573,1992,4,catalunya,berger,1959-08-27,Austrian,mclaren,7,7051321.0,Finished,3.0,4
574,1992,4,catalunya,alboreto,1956-12-23,Italian,footwork,16,,+1 Lap,2.0,5
575,1992,4,catalunya,martini,1961-04-23,Italian,dallara,13,,+2 Laps,1.0,6
576,1992,4,catalunya,suzuki,1960-09-08,Japanese,footwork,19,,+2 Laps,0.0,7
577,1992,4,catalunya,wendlinger,1968-12-20,Austrian,march,9,,+2 Laps,0.0,8
578,1992,4,catalunya,senna,1960-03-21,Brazilian,mclaren,3,,Spun off,0.0,9
579,1992,4,catalunya,capelli,1963-05-24,Italian,ferrari,5,,Spun off,0.0,10
580,1992,4,catalunya,fittipaldi,1971-01-18,Brazilian,minardi,22,,+4 Laps,0.0,11
581,1992,4,catalunya,belmondo,1963-04-23,French,march,23,,+4 Laps,0.0,12
582,1992,4,catalunya,lehto,1966-01-31,Finnish,dallara,12,,Spun off,0.0,13
583,1992,4,catalunya,tarquini,1962-03-02,Italian,fondmetal,18,,Spun off,0.0,14
